layer, level, fraction, repeat, accuracy
features.19, synapse, 0.9, 1, 0.1200999990105629
features.19, synapse, 0.9, 2, 0.11969999969005585
features.19, synapse, 1.0, 0, 0.04999999701976776
features.19, synapse, 1.0, 1, 0.04999999701976776
features.19, synapse, 1.0, 2, 0.04999999701976776
features.19, node, 0.0, 0, 0.7193999886512756
features.19, node, 0.0, 1, 0.7193999886512756
features.19, node, 0.0, 2, 0.7193999886512756
features.19, node, 0.1, 0, 0.7186999917030334
features.19, node, 0.1, 1, 0.7215999960899353
features.19, node, 0.1, 2, 0.7193999886512756
features.19, node, 0.2, 0, 0.7188999652862549
features.19, node, 0.2, 1, 0.7181999683380127
features.19, node, 0.2, 2, 0.7166000008583069
features.19, node, 0.3, 0, 0.7102000117301941
features.19, node, 0.3, 1, 0.7102000117301941
features.19, node, 0.3, 2, 0.7160999774932861
features.19, node, 0.4, 0, 0.703000009059906
features.19, node, 0.4, 1, 0.7005999684333801
features.19, node, 0.4, 2, 0.708299994468689
features.19, node, 0.5, 0, 0.6943999528884888
features.19, node, 0.5, 1, 0.6967999935150146
features.19, node, 0.5, 2, 0.6791999936103821
features.19, node, 0.6, 0, 0.6510999798774719
features.19, node, 0.6, 1, 0.6765999794006348
features.19, node, 0.6, 2, 0.6624000072479248
features.19, node, 0.7, 0, 0.5493000149726868
features.19, node, 0.7, 1, 0.597000002861023
features.19, node, 0.7, 2, 0.5914999842643738
features.19, node, 0.8, 0, 0.5090000033378601
features.19, node, 0.8, 1, 0.47369998693466187
features.19, node, 0.8, 2, 0.39659997820854187
features.19, node, 0.9, 0, 0.21809999644756317
features.19, node, 0.9, 1, 0.149399995803833
features.19, node, 0.9, 2, 0.11599999666213989
features.19, node, 1.0, 0, 0.04999999701976776
features.19, node, 1.0, 1, 0.04999999701976776
features.19, node, 1.0, 2, 0.04999999701976776
features.21, synapse, 0.0, 0, 0.7193999886512756
features.21, synapse, 0.0, 1, 0.7193999886512756
features.21, synapse, 0.0, 2, 0.7193999886512756
features.21, synapse, 0.1, 0, 0.7200999855995178
features.21, synapse, 0.1, 1, 0.7200999855995178
features.21, synapse, 0.1, 2, 0.7213999629020691
features.21, synapse, 0.2, 0, 0.7196999788284302
features.21, synapse, 0.2, 1, 0.7233999967575073
features.21, synapse, 0.2, 2, 0.7202000021934509
features.21, synapse, 0.3, 0, 0.715399980545044
features.21, synapse, 0.3, 1, 0.7128999829292297
features.21, synapse, 0.3, 2, 0.7110999822616577
features.21, synapse, 0.4, 0, 0.7056999802589417
features.21, synapse, 0.4, 1, 0.7055999636650085
features.21, synapse, 0.4, 2, 0.7041999697685242
features.21, synapse, 0.5, 0, 0.6766999959945679
features.21, synapse, 0.5, 1, 0.6793000102043152
features.21, synapse, 0.5, 2, 0.6758999824523926
features.21, synapse, 0.6, 0, 0.6430999636650085
features.21, synapse, 0.6, 1, 0.6295999884605408
features.21, synapse, 0.6, 2, 0.6265999674797058
features.21, synapse, 0.7, 0, 0.47349998354911804
features.21, synapse, 0.7, 1, 0.46959999203681946
features.21, synapse, 0.7, 2, 0.4936999976634979
features.21, synapse, 0.8, 0, 0.22709999978542328
features.21, synapse, 0.8, 1, 0.29499998688697815
features.21, synapse, 0.8, 2, 0.22599999606609344
features.21, synapse, 0.9, 0, 0.06939999759197235
features.21, synapse, 0.9, 1, 0.06960000097751617
features.21, synapse, 0.9, 2, 0.07419999688863754
features.21, synapse, 1.0, 0, 0.04999999701976776
features.21, synapse, 1.0, 1, 0.04999999701976776
features.21, synapse, 1.0, 2, 0.04999999701976776
features.21, node, 0.0, 0, 0.7193999886512756
features.21, node, 0.0, 1, 0.7193999886512756
features.21, node, 0.0, 2, 0.7193999886512756
features.21, node, 0.1, 0, 0.7148999571800232
features.21, node, 0.1, 1, 0.7202000021934509
features.21, node, 0.1, 2, 0.7204999923706055
features.21, node, 0.2, 0, 0.7164999842643738
features.21, node, 0.2, 1, 0.7152000069618225
features.21, node, 0.2, 2, 0.7113999724388123
features.21, node, 0.3, 0, 0.714199960231781
features.21, node, 0.3, 1, 0.7119999527931213
features.21, node, 0.3, 2, 0.7152000069618225
features.21, node, 0.4, 0, 0.6977999806404114
features.21, node, 0.4, 1, 0.7059999704360962
features.21, node, 0.4, 2, 0.7017999887466431
features.21, node, 0.5, 0, 0.6900999546051025
features.21, node, 0.5, 1, 0.680899977684021
features.21, node, 0.5, 2, 0.682699978351593
features.21, node, 0.6, 0, 0.661300003528595
features.21, node, 0.6, 1, 0.6583999991416931
features.21, node, 0.6, 2, 0.6715999841690063
features.21, node, 0.7, 0, 0.6186999678611755
features.21, node, 0.7, 1, 0.5845000147819519
features.21, node, 0.7, 2, 0.5663999915122986
features.21, node, 0.8, 0, 0.5236999988555908
features.21, node, 0.8, 1, 0.4788999855518341
features.21, node, 0.8, 2, 0.4715999960899353
features.21, node, 0.9, 0, 0.26579999923706055
features.21, node, 0.9, 1, 0.17749999463558197
features.21, node, 0.9, 2, 0.2215999960899353
features.21, node, 1.0, 0, 0.04999999701976776
features.21, node, 1.0, 1, 0.04999999701976776
features.21, node, 1.0, 2, 0.04999999701976776
features.24, synapse, 0.0, 0, 0.7193999886512756
features.24, synapse, 0.0, 1, 0.7193999886512756
features.24, synapse, 0.0, 2, 0.7193999886512756
features.24, synapse, 0.1, 0, 0.7220999598503113
features.24, synapse, 0.1, 1, 0.7215999960899353
features.24, synapse, 0.1, 2, 0.7202999591827393
features.24, synapse, 0.2, 0, 0.7217999696731567
features.24, synapse, 0.2, 1, 0.7206000089645386
features.24, synapse, 0.2, 2, 0.7209999561309814
features.24, synapse, 0.3, 0, 0.7172999978065491
features.24, synapse, 0.3, 1, 0.7166999578475952
features.24, synapse, 0.3, 2, 0.7164999842643738
features.24, synapse, 0.4, 0, 0.7109999656677246
features.24, synapse, 0.4, 1, 0.7067999839782715
features.24, synapse, 0.4, 2, 0.7112999558448792
features.24, synapse, 0.5, 0, 0.6965000033378601
features.24, synapse, 0.5, 1, 0.6919999718666077
features.24, synapse, 0.5, 2, 0.6987999677658081
features.24, synapse, 0.6, 0, 0.6638999581336975
features.24, synapse, 0.6, 1, 0.6699999570846558
features.24, synapse, 0.6, 2, 0.675000011920929
features.24, synapse, 0.7, 0, 0.6115999817848206
features.24, synapse, 0.7, 1, 0.633899986743927
features.24, synapse, 0.7, 2, 0.6022999882698059
features.24, synapse, 0.8, 0, 0.5048999786376953
features.24, synapse, 0.8, 1, 0.5073999762535095
features.24, synapse, 0.8, 2, 0.5324000120162964
features.24, synapse, 0.9, 0, 0.21279999613761902
features.24, synapse, 0.9, 1, 0.20160000026226044
features.24, synapse, 0.9, 2, 0.18969999253749847
features.24, synapse, 1.0, 0, 0.04999999701976776
features.24, synapse, 1.0, 1, 0.04999999701976776
features.24, synapse, 1.0, 2, 0.04999999701976776
features.24, node, 0.0, 0, 0.7193999886512756
features.24, node, 0.0, 1, 0.7193999886512756
features.24, node, 0.0, 2, 0.7193999886512756
features.24, node, 0.1, 0, 0.7200999855995178
features.24, node, 0.1, 1, 0.715399980545044
features.24, node, 0.1, 2, 0.7206000089645386
features.24, node, 0.2, 0, 0.7170000076293945
features.24, node, 0.2, 1, 0.7127000093460083
features.24, node, 0.2, 2, 0.7166999578475952
features.24, node, 0.3, 0, 0.7041999697685242
features.24, node, 0.3, 1, 0.7087000012397766
features.24, node, 0.3, 2, 0.7098999619483948
features.24, node, 0.4, 0, 0.6919999718666077
features.24, node, 0.4, 1, 0.699400007724762
features.24, node, 0.4, 2, 0.6940000057220459
features.24, node, 0.5, 0, 0.6802999973297119
features.24, node, 0.5, 1, 0.656499981880188
features.24, node, 0.5, 2, 0.6746999621391296
features.24, node, 0.6, 0, 0.623199999332428
features.24, node, 0.6, 1, 0.6069999933242798
features.24, node, 0.6, 2, 0.6078999638557434
features.24, node, 0.7, 0, 0.47679999470710754
features.24, node, 0.7, 1, 0.4934999942779541
features.24, node, 0.7, 2, 0.5579000115394592
features.24, node, 0.8, 0, 0.27410000562667847
features.24, node, 0.8, 1, 0.26249998807907104
features.24, node, 0.8, 2, 0.2830999791622162
features.24, node, 0.9, 0, 0.08079999685287476
features.24, node, 0.9, 1, 0.08810000121593475
features.24, node, 0.9, 2, 0.09479999542236328
features.24, node, 1.0, 0, 0.04999999701976776
features.24, node, 1.0, 1, 0.04999999701976776
features.24, node, 1.0, 2, 0.04999999701976776
features.26, synapse, 0.0, 0, 0.7193999886512756
features.26, synapse, 0.0, 1, 0.7193999886512756
features.26, synapse, 0.0, 2, 0.7193999886512756
features.26, synapse, 0.1, 0, 0.7199999690055847
features.26, synapse, 0.1, 1, 0.717799961566925
features.26, synapse, 0.1, 2, 0.715999960899353
features.26, synapse, 0.2, 0, 0.7203999757766724
features.26, synapse, 0.2, 1, 0.7203999757766724
features.26, synapse, 0.2, 2, 0.7168999910354614
features.26, synapse, 0.3, 0, 0.7175999879837036
features.26, synapse, 0.3, 1, 0.7164999842643738
features.26, synapse, 0.3, 2, 0.7182999849319458
features.26, synapse, 0.4, 0, 0.7005999684333801
features.26, synapse, 0.4, 1, 0.7132999897003174
features.26, synapse, 0.4, 2, 0.694599986076355
features.26, synapse, 0.5, 0, 0.7026999592781067
features.26, synapse, 0.5, 1, 0.6650999784469604
features.26, synapse, 0.5, 2, 0.6978999972343445
features.26, synapse, 0.6, 0, 0.6530999541282654
features.26, synapse, 0.6, 1, 0.6864999532699585
features.26, synapse, 0.6, 2, 0.6841999888420105
features.26, synapse, 0.7, 0, 0.6053000092506409
features.26, synapse, 0.7, 1, 0.5719999670982361
features.26, synapse, 0.7, 2, 0.5952000021934509
features.26, synapse, 0.8, 0, 0.3824999928474426
features.26, synapse, 0.8, 1, 0.3889999985694885
features.26, synapse, 0.8, 2, 0.3527999818325043
features.26, synapse, 0.9, 0, 0.07519999891519547
features.26, synapse, 0.9, 1, 0.08419999480247498
features.26, synapse, 0.9, 2, 0.08889999985694885
features.26, synapse, 1.0, 0, 0.04999999701976776
features.26, synapse, 1.0, 1, 0.04999999701976776
features.26, synapse, 1.0, 2, 0.04999999701976776
features.26, node, 0.0, 0, 0.7193999886512756
features.26, node, 0.0, 1, 0.7193999886512756
features.26, node, 0.0, 2, 0.7193999886512756
features.26, node, 0.1, 0, 0.7166000008583069
features.26, node, 0.1, 1, 0.7191999554634094
features.26, node, 0.1, 2, 0.714199960231781
features.26, node, 0.2, 0, 0.7105000019073486
features.26, node, 0.2, 1, 0.7105000019073486
features.26, node, 0.2, 2, 0.7170999646186829
features.26, node, 0.3, 0, 0.6972000002861023
features.26, node, 0.3, 1, 0.7059999704360962
features.26, node, 0.3, 2, 0.6996999979019165
features.26, node, 0.4, 0, 0.6898999810218811
features.26, node, 0.4, 1, 0.6951999664306641
features.26, node, 0.4, 2, 0.6935999989509583
features.26, node, 0.5, 0, 0.6780999898910522
features.26, node, 0.5, 1, 0.6794999837875366
features.26, node, 0.5, 2, 0.6723999977111816
features.26, node, 0.6, 0, 0.6692999601364136
features.26, node, 0.6, 1, 0.6310999989509583
features.26, node, 0.6, 2, 0.6398999691009521
features.26, node, 0.7, 0, 0.6072999835014343
features.26, node, 0.7, 1, 0.6105999946594238
features.26, node, 0.7, 2, 0.5974999666213989
features.26, node, 0.8, 0, 0.4152999818325043
features.26, node, 0.8, 1, 0.4449999928474426
features.26, node, 0.8, 2, 0.46459999680519104
features.26, node, 0.9, 0, 0.10809999704360962
features.26, node, 0.9, 1, 0.09119999408721924
features.26, node, 0.9, 2, 0.17149999737739563
features.26, node, 1.0, 0, 0.04999999701976776
features.26, node, 1.0, 1, 0.04999999701976776
features.26, node, 1.0, 2, 0.04999999701976776
features.28, synapse, 0.0, 0, 0.7193999886512756
features.28, synapse, 0.0, 1, 0.7193999886512756
features.28, synapse, 0.0, 2, 0.7193999886512756
features.28, synapse, 0.1, 0, 0.7193999886512756
features.28, synapse, 0.1, 1, 0.7170999646186829
features.28, synapse, 0.1, 2, 0.7209999561309814
features.28, synapse, 0.2, 0, 0.715999960899353
features.28, synapse, 0.2, 1, 0.7146999835968018
features.28, synapse, 0.2, 2, 0.7155999541282654
features.28, synapse, 0.3, 0, 0.7114999890327454
features.28, synapse, 0.3, 1, 0.7130999565124512
features.28, synapse, 0.3, 2, 0.7111999988555908
features.28, synapse, 0.4, 0, 0.7112999558448792
features.28, synapse, 0.4, 1, 0.7044000029563904
features.28, synapse, 0.4, 2, 0.7067999839782715
features.28, synapse, 0.5, 0, 0.6983000040054321
features.28, synapse, 0.5, 1, 0.6990000009536743
features.28, synapse, 0.5, 2, 0.6955999732017517
features.28, synapse, 0.6, 0, 0.6807000041007996
features.28, synapse, 0.6, 1, 0.6830999851226807
features.28, synapse, 0.6, 2, 0.6794999837875366
features.28, synapse, 0.7, 0, 0.6371999979019165
features.28, synapse, 0.7, 1, 0.6410999894142151
features.28, synapse, 0.7, 2, 0.6495000123977661
features.28, synapse, 0.8, 0, 0.505299985408783
features.28, synapse, 0.8, 1, 0.5041999816894531
features.28, synapse, 0.8, 2, 0.5212999582290649
features.28, synapse, 0.9, 0, 0.1152999997138977
features.28, synapse, 0.9, 1, 0.10429999977350235
features.28, synapse, 0.9, 2, 0.10439999401569366
features.28, synapse, 1.0, 0, 0.04999999701976776
features.28, synapse, 1.0, 1, 0.04999999701976776
features.28, synapse, 1.0, 2, 0.04999999701976776
features.28, node, 0.0, 0, 0.7193999886512756
features.28, node, 0.0, 1, 0.7193999886512756
features.28, node, 0.0, 2, 0.7193999886512756
features.28, node, 0.1, 0, 0.7132999897003174
features.28, node, 0.1, 1, 0.7141000032424927
features.28, node, 0.1, 2, 0.717199981212616
features.28, node, 0.2, 0, 0.7062999606132507
features.28, node, 0.2, 1, 0.7084000110626221
features.28, node, 0.2, 2, 0.7058999538421631
features.28, node, 0.3, 0, 0.6978999972343445
features.28, node, 0.3, 1, 0.6897000074386597
features.28, node, 0.3, 2, 0.6869999766349792
features.28, node, 0.4, 0, 0.6811000108718872
features.28, node, 0.4, 1, 0.6832000017166138
features.28, node, 0.4, 2, 0.676800012588501
features.28, node, 0.5, 0, 0.6559000015258789
features.28, node, 0.5, 1, 0.6615999937057495
features.28, node, 0.5, 2, 0.6610999703407288
features.28, node, 0.6, 0, 0.6371999979019165
features.28, node, 0.6, 1, 0.6299999952316284
features.28, node, 0.6, 2, 0.614799976348877
features.28, node, 0.7, 0, 0.6087999939918518
features.28, node, 0.7, 1, 0.5997999906539917
features.28, node, 0.7, 2, 0.606499969959259
features.28, node, 0.8, 0, 0.5293999910354614
features.28, node, 0.8, 1, 0.5151999592781067
features.28, node, 0.8, 2, 0.5062999725341797
features.28, node, 0.9, 0, 0.3644999861717224
features.28, node, 0.9, 1, 0.34610000252723694
features.28, node, 0.9, 2, 0.367499977350235
features.28, node, 1.0, 0, 0.04999999701976776
features.28, node, 1.0, 1, 0.04999999701976776
features.28, node, 1.0, 2, 0.04999999701976776
classifier.0, synapse, 0.0, 0, 0.7193999886512756
classifier.0, synapse, 0.0, 1, 0.7193999886512756
classifier.0, synapse, 0.0, 2, 0.7193999886512756
classifier.0, synapse, 0.1, 0, 0.7231000065803528
classifier.0, synapse, 0.1, 1, 0.7159000039100647
classifier.0, synapse, 0.1, 2, 0.7192999720573425
classifier.0, synapse, 0.2, 0, 0.7170999646186829
classifier.0, synapse, 0.2, 1, 0.715999960899353
classifier.0, synapse, 0.2, 2, 0.7202999591827393
classifier.0, synapse, 0.3, 0, 0.7139999866485596
classifier.0, synapse, 0.3, 1, 0.7146999835968018
classifier.0, synapse, 0.3, 2, 0.7116000056266785
classifier.0, synapse, 0.4, 0, 0.7155999541282654
classifier.0, synapse, 0.4, 1, 0.7145000100135803
classifier.0, synapse, 0.4, 2, 0.7125999927520752
classifier.0, synapse, 0.5, 0, 0.7028999924659729
classifier.0, synapse, 0.5, 1, 0.7074999809265137
classifier.0, synapse, 0.5, 2, 0.7040999531745911
classifier.0, synapse, 0.6, 0, 0.6962999701499939
classifier.0, synapse, 0.6, 1, 0.698199987411499
classifier.0, synapse, 0.6, 2, 0.6947999596595764
classifier.0, synapse, 0.7, 0, 0.6836999654769897
classifier.0, synapse, 0.7, 1, 0.6850000023841858
classifier.0, synapse, 0.7, 2, 0.6825999617576599
classifier.0, synapse, 0.8, 0, 0.654699981212616
classifier.0, synapse, 0.8, 1, 0.6523999571800232
classifier.0, synapse, 0.8, 2, 0.651199996471405
classifier.0, synapse, 0.9, 0, 0.5537999868392944
classifier.0, synapse, 0.9, 1, 0.5640000104904175
classifier.0, synapse, 0.9, 2, 0.5552999973297119
classifier.0, synapse, 1.0, 0, 0.04999999701976776
classifier.0, synapse, 1.0, 1, 0.04999999701976776
classifier.0, synapse, 1.0, 2, 0.04999999701976776
classifier.0, node, 0.0, 0, 0.7193999886512756
classifier.0, node, 0.0, 1, 0.7193999886512756
classifier.0, node, 0.0, 2, 0.7193999886512756
classifier.0, node, 0.1, 0, 0.713699996471405
classifier.0, node, 0.1, 1, 0.7161999940872192
classifier.0, node, 0.1, 2, 0.7145000100135803
classifier.0, node, 0.2, 0, 0.7032999992370605
classifier.0, node, 0.2, 1, 0.7069000005722046
classifier.0, node, 0.2, 2, 0.7050999999046326
classifier.0, node, 0.3, 0, 0.6979999542236328
classifier.0, node, 0.3, 1, 0.6967999935150146
classifier.0, node, 0.3, 2, 0.6972999572753906
classifier.0, node, 0.4, 0, 0.6845999956130981
classifier.0, node, 0.4, 1, 0.6859999895095825
classifier.0, node, 0.4, 2, 0.682699978351593
classifier.0, node, 0.5, 0, 0.6628999710083008
classifier.0, node, 0.5, 1, 0.6639999747276306
classifier.0, node, 0.5, 2, 0.6651999950408936
classifier.0, node, 0.6, 0, 0.6503999829292297
classifier.0, node, 0.6, 1, 0.6468999981880188
classifier.0, node, 0.6, 2, 0.6478999853134155
classifier.0, node, 0.7, 0, 0.6172999739646912
classifier.0, node, 0.7, 1, 0.612500011920929
classifier.0, node, 0.7, 2, 0.6010000109672546
classifier.0, node, 0.8, 0, 0.5381999611854553
classifier.0, node, 0.8, 1, 0.550599992275238
classifier.0, node, 0.8, 2, 0.5388999581336975
classifier.0, node, 0.9, 0, 0.4306999742984772
classifier.0, node, 0.9, 1, 0.4267999827861786
classifier.0, node, 0.9, 2, 0.41359999775886536
classifier.0, node, 1.0, 0, 0.04999999701976776
classifier.0, node, 1.0, 1, 0.04999999701976776
classifier.0, node, 1.0, 2, 0.04999999701976776
classifier.3, synapse, 0.0, 0, 0.7193999886512756
classifier.3, synapse, 0.0, 1, 0.7193999886512756
classifier.3, synapse, 0.0, 2, 0.7193999886512756
classifier.3, synapse, 0.1, 0, 0.7199999690055847
classifier.3, synapse, 0.1, 1, 0.7192999720573425
classifier.3, synapse, 0.1, 2, 0.718999981880188
classifier.3, synapse, 0.2, 0, 0.7178999781608582
classifier.3, synapse, 0.2, 1, 0.7202999591827393
classifier.3, synapse, 0.2, 2, 0.7216999530792236
classifier.3, synapse, 0.3, 0, 0.7213000059127808
classifier.3, synapse, 0.3, 1, 0.72079998254776
classifier.3, synapse, 0.3, 2, 0.7184000015258789
classifier.3, synapse, 0.4, 0, 0.7184999585151672
classifier.3, synapse, 0.4, 1, 0.7200999855995178
classifier.3, synapse, 0.4, 2, 0.7175999879837036
classifier.3, synapse, 0.5, 0, 0.7152999639511108
classifier.3, synapse, 0.5, 1, 0.7155999541282654
classifier.3, synapse, 0.5, 2, 0.7145000100135803
classifier.3, synapse, 0.6, 0, 0.7112999558448792
classifier.3, synapse, 0.6, 1, 0.7116999626159668
classifier.3, synapse, 0.6, 2, 0.7148000001907349
classifier.3, synapse, 0.7, 0, 0.7077999711036682
classifier.3, synapse, 0.7, 1, 0.710099995136261
classifier.3, synapse, 0.7, 2, 0.7105000019073486
classifier.3, synapse, 0.8, 0, 0.6965000033378601
classifier.3, synapse, 0.8, 1, 0.6942999958992004
classifier.3, synapse, 0.8, 2, 0.6966999769210815
classifier.3, synapse, 0.9, 0, 0.6638999581336975
classifier.3, synapse, 0.9, 1, 0.6636999845504761
classifier.3, synapse, 0.9, 2, 0.6627999544143677
classifier.3, synapse, 1.0, 0, 0.04999999701976776
classifier.3, synapse, 1.0, 1, 0.04999999701976776
classifier.3, synapse, 1.0, 2, 0.04999999701976776
classifier.3, node, 0.0, 0, 0.7193999886512756
classifier.3, node, 0.0, 1, 0.7193999886512756
classifier.3, node, 0.0, 2, 0.7193999886512756
classifier.3, node, 0.1, 0, 0.7178999781608582
classifier.3, node, 0.1, 1, 0.7184000015258789
classifier.3, node, 0.1, 2, 0.717199981212616
classifier.3, node, 0.2, 0, 0.7174999713897705
classifier.3, node, 0.2, 1, 0.7191999554634094
classifier.3, node, 0.2, 2, 0.717199981212616
classifier.3, node, 0.3, 0, 0.7146999835968018
classifier.3, node, 0.3, 1, 0.713699996471405
classifier.3, node, 0.3, 2, 0.7156999707221985
classifier.3, node, 0.4, 0, 0.7135999798774719
classifier.3, node, 0.4, 1, 0.712399959564209
classifier.3, node, 0.4, 2, 0.7119999527931213
classifier.3, node, 0.5, 0, 0.7062999606132507
classifier.3, node, 0.5, 1, 0.7105000019073486
classifier.3, node, 0.5, 2, 0.7078999876976013
classifier.3, node, 0.6, 0, 0.7012999653816223
classifier.3, node, 0.6, 1, 0.7033999562263489
classifier.3, node, 0.6, 2, 0.7019999623298645
classifier.3, node, 0.7, 0, 0.6879000067710876
classifier.3, node, 0.7, 1, 0.6970999836921692
classifier.3, node, 0.7, 2, 0.698199987411499
classifier.3, node, 0.8, 0, 0.6718999743461609
classifier.3, node, 0.8, 1, 0.6746000051498413
classifier.3, node, 0.8, 2, 0.6791999936103821
classifier.3, node, 0.9, 0, 0.6243999600410461
classifier.3, node, 0.9, 1, 0.6028000116348267
classifier.3, node, 0.9, 2, 0.6042999625205994
classifier.3, node, 1.0, 0, 0.04999999701976776
classifier.3, node, 1.0, 1, 0.04999999701976776
classifier.3, node, 1.0, 2, 0.04999999701976776
classifier.6, synapse, 0.0, 0, 0.7193999886512756
classifier.6, synapse, 0.0, 1, 0.7193999886512756
classifier.6, synapse, 0.0, 2, 0.7193999886512756
classifier.6, synapse, 0.1, 0, 0.7184999585151672
classifier.6, synapse, 0.1, 1, 0.7181000113487244
classifier.6, synapse, 0.1, 2, 0.7195999622344971
classifier.6, synapse, 0.2, 0, 0.7168999910354614
classifier.6, synapse, 0.2, 1, 0.7152999639511108
classifier.6, synapse, 0.2, 2, 0.7184000015258789
classifier.6, synapse, 0.3, 0, 0.7131999731063843
classifier.6, synapse, 0.3, 1, 0.7145999670028687
classifier.6, synapse, 0.3, 2, 0.7145999670028687
classifier.6, synapse, 0.4, 0, 0.710099995136261
classifier.6, synapse, 0.4, 1, 0.7098999619483948
classifier.6, synapse, 0.4, 2, 0.7124999761581421
classifier.6, synapse, 0.5, 0, 0.7051999568939209
classifier.6, synapse, 0.5, 1, 0.7050999999046326
classifier.6, synapse, 0.5, 2, 0.7080999612808228
classifier.6, synapse, 0.6, 0, 0.7010999917984009
classifier.6, synapse, 0.6, 1, 0.7012999653816223
classifier.6, synapse, 0.6, 2, 0.6987999677658081
classifier.6, synapse, 0.7, 0, 0.6948999762535095
classifier.6, synapse, 0.7, 1, 0.6924999952316284
classifier.6, synapse, 0.7, 2, 0.6918999552726746
classifier.6, synapse, 0.8, 0, 0.6624999642372131
classifier.6, synapse, 0.8, 1, 0.6679999828338623
classifier.6, synapse, 0.8, 2, 0.667199969291687
classifier.6, synapse, 0.9, 0, 0.6256999969482422
classifier.6, synapse, 0.9, 1, 0.6078999638557434
classifier.6, synapse, 0.9, 2, 0.6158999800682068
classifier.6, synapse, 1.0, 0, 0.04999999701976776
classifier.6, synapse, 1.0, 1, 0.04999999701976776
classifier.6, synapse, 1.0, 2, 0.04999999701976776
classifier.6, node, 0.0, 0, 0.7193999886512756
classifier.6, node, 0.0, 1, 0.7193999886512756
classifier.6, node, 0.0, 2, 0.7193999886512756
classifier.6, node, 0.1, 0, 0.6596999764442444
classifier.6, node, 0.1, 1, 0.6610999703407288
classifier.6, node, 0.1, 2, 0.6620999574661255
classifier.6, node, 0.2, 0, 0.6082000136375427
classifier.6, node, 0.2, 1, 0.6101999878883362
classifier.6, node, 0.2, 2, 0.6039999723434448
classifier.6, node, 0.3, 0, 0.5475999712944031
classifier.6, node, 0.3, 1, 0.5383999943733215
classifier.6, node, 0.3, 2, 0.5383999943733215
classifier.6, node, 0.4, 0, 0.4729999899864197
classifier.6, node, 0.4, 1, 0.47919997572898865
classifier.6, node, 0.4, 2, 0.4675000011920929
classifier.6, node, 0.5, 0, 0.4007999897003174
classifier.6, node, 0.5, 1, 0.406499981880188
classifier.6, node, 0.5, 2, 0.40219998359680176
classifier.6, node, 0.6, 0, 0.33660000562667847
classifier.6, node, 0.6, 1, 0.33059999346733093
classifier.6, node, 0.6, 2, 0.33219999074935913
classifier.6, node, 0.7, 0, 0.2676999866962433
classifier.6, node, 0.7, 1, 0.2538999915122986
classifier.6, node, 0.7, 2, 0.2667999863624573
classifier.6, node, 0.8, 0, 0.1850999891757965
classifier.6, node, 0.8, 1, 0.18629999458789825
classifier.6, node, 0.8, 2, 0.1850000023841858
classifier.6, node, 0.9, 0, 0.0989999994635582
classifier.6, node, 0.9, 1, 0.09629999846220016
classifier.6, node, 0.9, 2, 0.1006999984383583
classifier.6, node, 1.0, 0, 0.04999999701976776
classifier.6, node, 1.0, 1, 0.04999999701976776
classifier.6, node, 1.0, 2, 0.04999999701976776
